DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D02242,Donor 2242,+919831516687,donor2242@example.com,Hyderabad,2023-06-25,1,0.96,3,False
D02243,Donor 2243,+919642304584,donor2243@example.com,Hyderabad,2023-09-23,2,0.81,5,False
D02244,Donor 2244,+917358633160,donor2244@example.com,Ahmedabad,2024-06-09,14,0.98,4,False
D02245,Donor 2245,+917303265004,donor2245@example.com,Bengaluru,2023-01-23,9,0.98,5,False
D02246,Donor 2246,+918529226803,donor2246@example.com,Mumbai,2024-02-13,4,0.79,5,False
D02247,Donor 2247,+917049538256,donor2247@example.com,Delhi,2024-06-09,14,0.99,5,False
D02248,Donor 2248,+918375240551,donor2248@example.com,Bengaluru,2023-06-26,8,0.89,4,False
D02249,Donor 2249,+918731857559,donor2249@example.com,Delhi,2023-04-06,12,0.89,3,False
D02250,Donor 2250,+917710170406,donor2250@example.com,Pune,2023-03-28,15,0.92,5,False
D02251,Donor 2251,+919485050873,donor2251@example.com,Chennai,2024-03-09,4,0.87,5,False
D02252,Donor 2252,+918110899470,donor2252@example.com,Hyderabad,2024-05-03,6,0.48,1,True
D02253,Donor 2253,+918065630863,donor2253@example.com,Pune,2024-03-09,1,0.87,3,False
D02254,Donor 2254,+917459599666,donor2254@example.com,Delhi,2024-05-14,7,0.83,4,False
D02255,Donor 2255,+919747293045,donor2255@example.com,Ahmedabad,2024-02-12,1,0.97,4,False
D02256,Donor 2256,+918140935282,donor2256@example.com,Bengaluru,2024-01-21,8,0.98,4,False
D02257,Donor 2257,+917438987225,donor2257@example.com,Pune,2024-06-07,14,0.75,4,False
D02258,Donor 2258,+919707187272,donor2258@example.com,Delhi,2023-05-26,11,0.89,4,False
D02259,Donor 2259,+917953493830,donor2259@example.com,Pune,2023-10-09,0,0.88,4,False
D02260,Donor 2260,+917590383561,donor2260@example.com,Ahmedabad,2024-07-01,7,0.9,4,False
D02261,Donor 2261,+917094724777,donor2261@example.com,Mumbai,2024-02-09,14,0.9,5,False
D02262,Donor 2262,+918066376612,donor2262@example.com,Mumbai,2023-03-06,6,1.0,4,False
D02263,Donor 2263,+918750768252,donor2263@example.com,Bengaluru,2023-06-17,3,0.81,3,False
D02264,Donor 2264,+919194915392,donor2264@example.com,Delhi,2023-12-16,1,0.98,3,False
D02265,Donor 2265,+918195790436,donor2265@example.com,Delhi,2024-02-15,0,0.98,4,False
D02266,Donor 2266,+917829996475,donor2266@example.com,Hyderabad,2024-05-22,3,0.86,5,False
D02267,Donor 2267,+919079793198,donor2267@example.com,Bengaluru,2023-10-24,18,0.42,3,True
D02268,Donor 2268,+919347720020,donor2268@example.com,Pune,2023-03-08,8,0.9,5,False
D02269,Donor 2269,+919367183914,donor2269@example.com,Bengaluru,2023-02-12,0,0.97,3,False
D02270,Donor 2270,+917449194595,donor2270@example.com,Kolkata,2023-04-10,8,0.85,3,False
D02271,Donor 2271,+919344687164,donor2271@example.com,Jaipur,2023-12-01,12,0.91,4,False
D02272,Donor 2272,+919436197374,donor2272@example.com,Bengaluru,2023-09-12,14,0.83,4,False
D02273,Donor 2273,+917211744170,donor2273@example.com,Chennai,2023-04-03,8,0.99,3,False
D02274,Donor 2274,+919051949453,donor2274@example.com,Hyderabad,2023-05-08,5,0.76,4,False
D02275,Donor 2275,+917337611596,donor2275@example.com,Mumbai,2023-09-10,1,0.84,4,False
D02276,Donor 2276,+918764327857,donor2276@example.com,Delhi,2023-03-05,12,0.8,5,False
D02277,Donor 2277,+918627719272,donor2277@example.com,Pune,2023-05-09,8,0.83,4,False
D02278,Donor 2278,+919492643945,donor2278@example.com,Bengaluru,2023-01-08,14,0.54,2,False
D02279,Donor 2279,+918176699461,donor2279@example.com,Hyderabad,2023-07-03,12,1.0,5,False
D02280,Donor 2280,+917695051469,donor2280@example.com,Bengaluru,2024-03-21,1,0.83,3,False
D02281,Donor 2281,+919308622030,donor2281@example.com,Bengaluru,2023-11-15,11,0.87,3,False
D02282,Donor 2282,+919613963144,donor2282@example.com,Bengaluru,2024-04-06,7,0.8,3,False
D02283,Donor 2283,+918637500933,donor2283@example.com,Bengaluru,2024-03-11,11,0.81,3,False
D02284,Donor 2284,+918434528020,donor2284@example.com,Delhi,2023-07-08,9,0.76,5,False
D02285,Donor 2285,+917688329221,donor2285@example.com,Hyderabad,2023-12-22,0,0.92,3,False
D02286,Donor 2286,+918839027608,donor2286@example.com,Chennai,2023-05-02,5,0.99,4,False
D02287,Donor 2287,+917445200444,donor2287@example.com,Delhi,2024-04-30,10,0.9,3,False
D02288,Donor 2288,+919161916833,donor2288@example.com,Ahmedabad,2023-07-01,3,0.77,4,False
D02289,Donor 2289,+919305755109,donor2289@example.com,Ahmedabad,2024-06-30,1,0.75,3,False
D02290,Donor 2290,+919400153865,donor2290@example.com,Bengaluru,2023-04-21,12,0.87,3,False
D02291,Donor 2291,+917058497330,donor2291@example.com,Chennai,2023-07-20,11,0.86,4,False
D02292,Donor 2292,+919742740566,donor2292@example.com,Kolkata,2024-04-01,13,0.95,4,False
D02293,Donor 2293,+917982721015,donor2293@example.com,Bengaluru,2023-03-19,5,0.76,5,False
D02294,Donor 2294,+919286167917,donor2294@example.com,Hyderabad,2024-05-05,11,0.92,3,False
D02295,Donor 2295,+919207854145,donor2295@example.com,Delhi,2024-04-17,5,0.84,3,False
D02296,Donor 2296,+918554903465,donor2296@example.com,Kolkata,2023-11-14,7,0.88,4,False
D02297,Donor 2297,+918224954506,donor2297@example.com,Hyderabad,2023-02-18,13,0.81,5,False
D02298,Donor 2298,+917601053624,donor2298@example.com,Mumbai,2024-04-23,6,0.96,3,False
D02299,Donor 2299,+917364500073,donor2299@example.com,Pune,2023-06-07,15,0.92,4,False
D02300,Donor 2300,+919914213544,donor2300@example.com,Pune,2024-03-24,7,0.92,5,False
D02301,Donor 2301,+918629970020,donor2301@example.com,Pune,2023-06-20,6,0.97,5,False
D02302,Donor 2302,+917261040434,donor2302@example.com,Hyderabad,2023-06-23,11,0.93,3,False
D02303,Donor 2303,+917142593519,donor2303@example.com,Pune,2024-02-01,8,0.83,4,False
D02304,Donor 2304,+918421737569,donor2304@example.com,Ahmedabad,2023-08-24,4,0.82,3,False
D02305,Donor 2305,+919169630572,donor2305@example.com,Bengaluru,2023-11-09,8,0.45,2,False
D02306,Donor 2306,+918092610901,donor2306@example.com,Delhi,2024-06-10,11,1.0,5,False
D02307,Donor 2307,+919298152010,donor2307@example.com,Delhi,2024-01-04,1,0.96,4,False
D02308,Donor 2308,+917460219219,donor2308@example.com,Chennai,2023-03-09,6,0.86,3,False
D02309,Donor 2309,+919157530529,donor2309@example.com,Bengaluru,2023-11-25,3,0.79,5,False
D02310,Donor 2310,+917665735178,donor2310@example.com,Bengaluru,2023-09-19,13,1.0,5,False
D02311,Donor 2311,+919058755132,donor2311@example.com,Hyderabad,2023-03-04,10,0.87,3,False
D02312,Donor 2312,+917384578741,donor2312@example.com,Mumbai,2023-10-08,8,0.84,5,False
D02313,Donor 2313,+919786134479,donor2313@example.com,Kolkata,2024-01-26,4,0.98,3,False
D02314,Donor 2314,+917484169993,donor2314@example.com,Mumbai,2024-04-05,7,0.89,5,False
D02315,Donor 2315,+917740463004,donor2315@example.com,Pune,2024-05-26,5,0.99,5,False
D02316,Donor 2316,+917502395125,donor2316@example.com,Mumbai,2024-06-11,6,0.79,3,False
D02317,Donor 2317,+918657598905,donor2317@example.com,Hyderabad,2023-07-09,0,0.75,4,False
D02318,Donor 2318,+919883954695,donor2318@example.com,Pune,2024-03-20,0,0.88,5,False
D02319,Donor 2319,+918648047203,donor2319@example.com,Mumbai,2024-05-07,2,0.95,3,False
D02320,Donor 2320,+918371489121,donor2320@example.com,Delhi,2023-10-23,7,0.97,5,False
D02321,Donor 2321,+919363655643,donor2321@example.com,Delhi,2023-09-07,1,0.95,5,False
D02322,Donor 2322,+919904605690,donor2322@example.com,Pune,2023-05-22,13,0.97,3,False
D02323,Donor 2323,+917783313694,donor2323@example.com,Chennai,2023-02-05,0,0.86,3,False
D02324,Donor 2324,+917083945813,donor2324@example.com,Mumbai,2024-01-14,12,0.86,5,False
D02325,Donor 2325,+917056014590,donor2325@example.com,Mumbai,2023-02-17,12,0.86,5,False
D02326,Donor 2326,+917965489088,donor2326@example.com,Hyderabad,2024-02-07,2,0.93,4,False
D02327,Donor 2327,+919540392792,donor2327@example.com,Kolkata,2023-01-02,3,0.85,4,False
D02328,Donor 2328,+917836003955,donor2328@example.com,Pune,2024-04-25,0,0.84,4,False
D02329,Donor 2329,+919424945917,donor2329@example.com,Hyderabad,2024-03-05,4,0.84,5,False
D02330,Donor 2330,+919319005801,donor2330@example.com,Bengaluru,2024-02-19,14,0.95,4,False
D02331,Donor 2331,+919752381337,donor2331@example.com,Hyderabad,2024-06-16,15,0.88,4,False
D02332,Donor 2332,+919445338304,donor2332@example.com,Kolkata,2023-03-16,18,0.35,2,False
D02333,Donor 2333,+917569946661,donor2333@example.com,Jaipur,2024-01-22,7,0.78,4,False
D02334,Donor 2334,+917337839117,donor2334@example.com,Delhi,2024-01-03,5,0.85,5,False
D02335,Donor 2335,+918551371888,donor2335@example.com,Chennai,2023-01-06,4,0.99,4,False
D02336,Donor 2336,+917387459039,donor2336@example.com,Bengaluru,2024-06-06,3,0.87,5,False
D02337,Donor 2337,+919890402468,donor2337@example.com,Mumbai,2023-05-22,5,0.95,5,False
D02338,Donor 2338,+917760321556,donor2338@example.com,Bengaluru,2023-05-29,12,0.98,3,False
D02339,Donor 2339,+917229327912,donor2339@example.com,Mumbai,2023-05-25,10,0.88,5,False
D02340,Donor 2340,+919924938243,donor2340@example.com,Pune,2023-09-28,4,0.78,4,False
D02341,Donor 2341,+917542965681,donor2341@example.com,Chennai,2024-01-17,1,0.83,3,False
D02342,Donor 2342,+919467555855,donor2342@example.com,Mumbai,2023-05-25,11,0.87,3,False
D02343,Donor 2343,+918760974168,donor2343@example.com,Ahmedabad,2023-02-20,7,0.98,4,False
D02344,Donor 2344,+917762894962,donor2344@example.com,Kolkata,2023-02-24,4,0.82,5,False
D02345,Donor 2345,+919234115919,donor2345@example.com,Mumbai,2023-06-16,8,0.75,5,False
D02346,Donor 2346,+917585188092,donor2346@example.com,Delhi,2024-06-13,8,0.93,4,False
D02347,Donor 2347,+918509390106,donor2347@example.com,Mumbai,2023-03-16,11,0.75,5,False
D02348,Donor 2348,+918992099699,donor2348@example.com,Pune,2023-03-02,11,0.99,3,False
D02349,Donor 2349,+918557901963,donor2349@example.com,Mumbai,2023-03-30,2,0.94,3,False
D02350,Donor 2350,+917304428029,donor2350@example.com,Mumbai,2024-03-27,4,0.8,4,False
D02351,Donor 2351,+919465321936,donor2351@example.com,Kolkata,2023-11-18,20,0.38,2,True
D02352,Donor 2352,+918774699229,donor2352@example.com,Bengaluru,2023-12-02,4,0.95,5,False
D02353,Donor 2353,+917496356842,donor2353@example.com,Bengaluru,2023-08-07,8,0.82,4,False
D02354,Donor 2354,+918335110462,donor2354@example.com,Delhi,2023-04-01,4,0.99,5,False
D02355,Donor 2355,+917660261334,donor2355@example.com,Delhi,2023-03-26,2,0.76,4,False
D02356,Donor 2356,+918545943616,donor2356@example.com,Delhi,2024-02-17,2,0.87,4,False
D02357,Donor 2357,+918806793355,donor2357@example.com,Ahmedabad,2023-09-20,7,0.83,5,False
D02358,Donor 2358,+917832176287,donor2358@example.com,Bengaluru,2023-03-03,13,0.76,5,False
D02359,Donor 2359,+918365453823,donor2359@example.com,Jaipur,2023-08-13,6,0.89,3,False
D02360,Donor 2360,+917203722496,donor2360@example.com,Mumbai,2024-01-27,9,0.85,4,False
D02361,Donor 2361,+918689956001,donor2361@example.com,Hyderabad,2023-12-09,14,0.98,4,False
D02362,Donor 2362,+917884720248,donor2362@example.com,Delhi,2024-04-04,2,0.84,5,False
D02363,Donor 2363,+917182558334,donor2363@example.com,Delhi,2023-07-07,10,0.98,4,False
D02364,Donor 2364,+917357919637,donor2364@example.com,Mumbai,2023-11-13,3,0.97,3,False
D02365,Donor 2365,+917611277853,donor2365@example.com,Hyderabad,2024-04-18,3,0.9,4,False
D02366,Donor 2366,+919722347435,donor2366@example.com,Mumbai,2023-10-30,1,0.92,3,False
D02367,Donor 2367,+918151262762,donor2367@example.com,Ahmedabad,2024-02-20,7,0.83,5,False
D02368,Donor 2368,+918347533129,donor2368@example.com,Mumbai,2023-03-27,2,0.92,5,False
D02369,Donor 2369,+917476714720,donor2369@example.com,Mumbai,2024-01-01,18,0.53,2,True
D02370,Donor 2370,+919948038093,donor2370@example.com,Hyderabad,2023-08-08,11,0.99,5,False
D02371,Donor 2371,+919114466913,donor2371@example.com,Delhi,2023-09-23,10,0.76,3,False
D02372,Donor 2372,+918519841079,donor2372@example.com,Mumbai,2024-03-29,14,0.9,5,False
D02373,Donor 2373,+918686506613,donor2373@example.com,Mumbai,2024-01-10,12,0.5,2,True
D02374,Donor 2374,+917509028741,donor2374@example.com,Ahmedabad,2023-08-10,0,0.8,3,False
D02375,Donor 2375,+919175324848,donor2375@example.com,Bengaluru,2023-10-12,1,0.97,5,False
D02376,Donor 2376,+917950825813,donor2376@example.com,Ahmedabad,2023-10-19,9,0.91,5,False
D02377,Donor 2377,+918046387078,donor2377@example.com,Delhi,2023-12-11,5,0.99,4,False
D02378,Donor 2378,+919091188540,donor2378@example.com,Bengaluru,2023-12-15,17,0.32,3,True
D02379,Donor 2379,+918661539809,donor2379@example.com,Mumbai,2023-01-14,18,0.58,3,True
D02380,Donor 2380,+919982374579,donor2380@example.com,Bengaluru,2024-03-25,7,1.0,5,False
D02381,Donor 2381,+918610478031,donor2381@example.com,Hyderabad,2023-05-09,9,0.83,3,False
D02382,Donor 2382,+917675063788,donor2382@example.com,Kolkata,2023-01-22,14,0.84,4,False
D02383,Donor 2383,+917912751690,donor2383@example.com,Mumbai,2023-12-02,11,0.96,4,False
D02384,Donor 2384,+919307423570,donor2384@example.com,Mumbai,2023-11-17,12,0.8,4,False
D02385,Donor 2385,+917950572308,donor2385@example.com,Delhi,2023-07-08,10,0.5,2,True
D02386,Donor 2386,+917199264368,donor2386@example.com,Kolkata,2023-12-05,6,0.47,2,False
D02387,Donor 2387,+917650544966,donor2387@example.com,Delhi,2023-09-08,13,0.88,3,False
D02388,Donor 2388,+917027896784,donor2388@example.com,Pune,2023-04-01,7,0.95,4,False
D02389,Donor 2389,+917799156163,donor2389@example.com,Pune,2023-12-09,14,0.83,3,False
D02390,Donor 2390,+917991901936,donor2390@example.com,Delhi,2023-06-25,13,0.83,3,False
D02391,Donor 2391,+917801177244,donor2391@example.com,Delhi,2024-03-05,4,0.86,3,False
D02392,Donor 2392,+918910906833,donor2392@example.com,Mumbai,2023-09-19,0,0.92,3,False
D02393,Donor 2393,+917777099376,donor2393@example.com,Pune,2023-04-04,7,0.93,3,False
D02394,Donor 2394,+919252422265,donor2394@example.com,Ahmedabad,2024-03-17,5,0.77,3,False
D02395,Donor 2395,+918862876997,donor2395@example.com,Pune,2024-06-18,0,0.92,3,False
D02396,Donor 2396,+919527765450,donor2396@example.com,Pune,2023-04-25,11,0.83,4,False
D02397,Donor 2397,+917216225514,donor2397@example.com,Bengaluru,2024-04-19,3,0.85,4,False
D02398,Donor 2398,+919614159694,donor2398@example.com,Surat,2023-08-31,6,0.77,3,False
D02399,Donor 2399,+918335699328,donor2399@example.com,Delhi,2024-06-04,5,0.95,3,False
D02400,Donor 2400,+919367385291,donor2400@example.com,Mumbai,2023-04-09,15,0.79,3,False
D02401,Donor 2401,+917254088491,donor2401@example.com,Jaipur,2023-10-29,7,0.78,4,False
D02402,Donor 2402,+919254431036,donor2402@example.com,Chennai,2023-04-01,8,0.91,5,False
D02403,Donor 2403,+917043842522,donor2403@example.com,Hyderabad,2023-04-23,11,0.89,5,False
D02404,Donor 2404,+917217787786,donor2404@example.com,Delhi,2023-05-10,4,0.76,4,False
D02405,Donor 2405,+917546285964,donor2405@example.com,Bengaluru,2023-06-02,4,0.93,5,False
D02406,Donor 2406,+917561106432,donor2406@example.com,Chennai,2023-04-16,6,0.76,5,False
D02407,Donor 2407,+917012394574,donor2407@example.com,Delhi,2023-04-06,1,0.85,5,False
D02408,Donor 2408,+918973962109,donor2408@example.com,Bengaluru,2023-02-28,7,0.98,4,False
D02409,Donor 2409,+917098431011,donor2409@example.com,Mumbai,2024-02-12,7,0.78,5,False
D02410,Donor 2410,+919611848902,donor2410@example.com,Delhi,2023-06-15,2,0.87,3,False
D02411,Donor 2411,+918132456811,donor2411@example.com,Chennai,2023-06-12,6,0.78,3,False
D02412,Donor 2412,+917871981668,donor2412@example.com,Pune,2023-10-10,12,0.79,3,False
D02413,Donor 2413,+918793939296,donor2413@example.com,Jaipur,2024-03-05,6,0.41,2,False
D02414,Donor 2414,+919199645955,donor2414@example.com,Mumbai,2024-04-16,12,0.98,4,False
D02415,Donor 2415,+917155382221,donor2415@example.com,Delhi,2024-01-06,14,0.53,2,False
D02416,Donor 2416,+917965163903,donor2416@example.com,Mumbai,2024-03-17,9,0.9,5,False
D02417,Donor 2417,+917725605981,donor2417@example.com,Mumbai,2024-03-02,17,0.35,2,True
D02418,Donor 2418,+918098336634,donor2418@example.com,Jaipur,2023-05-18,3,0.77,3,False
D02419,Donor 2419,+918376800777,donor2419@example.com,Pune,2024-02-25,10,0.99,4,False
D02420,Donor 2420,+919551719683,donor2420@example.com,Bengaluru,2023-06-04,1,0.88,5,False
D02421,Donor 2421,+917363506235,donor2421@example.com,Hyderabad,2023-04-11,4,0.91,5,False
D02422,Donor 2422,+918210036043,donor2422@example.com,Ahmedabad,2024-01-25,10,0.95,4,False
D02423,Donor 2423,+918119878539,donor2423@example.com,Delhi,2023-07-11,11,0.88,3,False
D02424,Donor 2424,+918742329915,donor2424@example.com,Bengaluru,2023-02-05,11,0.96,3,False
D02425,Donor 2425,+919962792822,donor2425@example.com,Delhi,2024-01-18,14,0.94,5,False
D02426,Donor 2426,+918152129982,donor2426@example.com,Hyderabad,2023-10-03,14,0.85,5,False
D02427,Donor 2427,+918163311266,donor2427@example.com,Pune,2023-12-10,7,0.86,4,False
D02428,Donor 2428,+917896023530,donor2428@example.com,Mumbai,2024-01-31,12,0.99,4,False
D02429,Donor 2429,+917034013293,donor2429@example.com,Bengaluru,2023-05-10,9,0.84,5,False
D02430,Donor 2430,+917796135645,donor2430@example.com,Kolkata,2023-12-07,9,0.88,4,False
D02431,Donor 2431,+918918494404,donor2431@example.com,Delhi,2023-05-27,11,0.89,3,False
D02432,Donor 2432,+919527593915,donor2432@example.com,Chennai,2023-04-26,13,0.34,1,False
D02433,Donor 2433,+918137186695,donor2433@example.com,Hyderabad,2023-09-30,9,0.76,5,False
D02434,Donor 2434,+918292774093,donor2434@example.com,Kolkata,2023-07-20,5,0.99,4,False
D02435,Donor 2435,+919825167126,donor2435@example.com,Bengaluru,2023-11-13,1,0.86,4,False
D02436,Donor 2436,+917523908354,donor2436@example.com,Pune,2023-08-20,0,0.76,4,False
D02437,Donor 2437,+919357863158,donor2437@example.com,Mumbai,2024-06-27,4,0.98,4,False
D02438,Donor 2438,+919825837249,donor2438@example.com,Kolkata,2023-04-05,5,0.8,4,False
D02439,Donor 2439,+919793819732,donor2439@example.com,Kolkata,2023-06-30,14,0.81,5,False
D02440,Donor 2440,+919783588696,donor2440@example.com,Mumbai,2024-05-25,6,0.91,5,False
D02441,Donor 2441,+917955906797,donor2441@example.com,Kolkata,2023-01-26,10,0.97,4,False
D02442,Donor 2442,+917808743536,donor2442@example.com,Delhi,2024-04-18,13,0.85,3,False
D02443,Donor 2443,+919702821952,donor2443@example.com,Mumbai,2024-04-24,1,0.91,5,False
D02444,Donor 2444,+918397941624,donor2444@example.com,Jaipur,2024-01-01,2,0.76,5,False
D02445,Donor 2445,+919930964876,donor2445@example.com,Mumbai,2024-06-15,1,0.76,3,False
D02446,Donor 2446,+917836949785,donor2446@example.com,Kolkata,2023-05-12,10,0.87,3,False
D02447,Donor 2447,+917530075825,donor2447@example.com,Hyderabad,2024-03-11,7,0.99,3,False
D02448,Donor 2448,+917150677468,donor2448@example.com,Mumbai,2024-02-12,2,0.87,3,False
D02449,Donor 2449,+918678324716,donor2449@example.com,Mumbai,2023-05-05,11,0.84,3,False
D02450,Donor 2450,+918604294401,donor2450@example.com,Delhi,2023-01-28,15,0.95,5,False
D02451,Donor 2451,+918901356014,donor2451@example.com,Pune,2023-12-27,4,0.79,3,False
D02452,Donor 2452,+919034446191,donor2452@example.com,Delhi,2023-07-14,5,0.75,5,False
D02453,Donor 2453,+918503273201,donor2453@example.com,Mumbai,2023-08-16,7,0.86,3,False
D02454,Donor 2454,+919196663816,donor2454@example.com,Bengaluru,2024-04-25,1,0.89,3,False
D02455,Donor 2455,+917858578119,donor2455@example.com,Chennai,2024-02-03,3,0.94,4,False
D02456,Donor 2456,+919377788470,donor2456@example.com,Delhi,2023-02-09,8,0.35,1,True
D02457,Donor 2457,+918867201818,donor2457@example.com,Kolkata,2023-07-07,15,0.92,5,False
D02458,Donor 2458,+918128097218,donor2458@example.com,Delhi,2023-09-26,12,0.87,3,False
D02459,Donor 2459,+917608315095,donor2459@example.com,Surat,2023-05-29,6,1.0,3,False
D02460,Donor 2460,+919406096922,donor2460@example.com,Mumbai,2024-06-04,9,0.81,5,False
D02461,Donor 2461,+917245499936,donor2461@example.com,Delhi,2023-06-07,5,0.93,4,False
D02462,Donor 2462,+918673367915,donor2462@example.com,Hyderabad,2023-07-07,10,0.8,3,False
D02463,Donor 2463,+919112163141,donor2463@example.com,Delhi,2024-05-05,8,0.46,2,False
D02464,Donor 2464,+919805477608,donor2464@example.com,Chennai,2023-04-18,15,0.37,3,False
D02465,Donor 2465,+919839396241,donor2465@example.com,Mumbai,2023-11-28,7,0.37,1,False
D02466,Donor 2466,+919821153460,donor2466@example.com,Hyderabad,2024-06-04,7,0.89,4,False
D02467,Donor 2467,+918367605384,donor2467@example.com,Mumbai,2024-01-31,8,0.95,4,False
D02468,Donor 2468,+918149625869,donor2468@example.com,Bengaluru,2023-03-16,2,0.84,3,False
D02469,Donor 2469,+919446307893,donor2469@example.com,Delhi,2023-03-21,10,0.83,5,False
